name,price,stars,rating_count,variant_data,asin,review_title,review_text,review_rating,Total_reviews
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,One of the best in category especially for beginners,"So first of all I wanna say I'm writing this review after a use of almost a month and this will be a long but so beneficial for everyone.So far I'm happy with the product as I realised that this is not a top level gaming like Asus tuf but actually its far better than Asus Tuf Gaming or other gaming laptops in this price range because this purpose is actually for people who don't do much of gaming and do other tasks, though even if you do so play whatever you want it will give you 60 fps in forza horizon 5 at 720p so the heaviest game is going smooth and so on for hours probably we can say its actually for gaming purpose with a look of non gaming laptops so some may find it fascinating and some may not because if you're a student so more likely people will surely mock you if they see using gaming laptop even if you don't do any gaming and study only but we know relatives,, let's get back to topic so as per now its clear that performance is top notch and now it comes on video playback like what is the highest quality you can watch videos on YouTube so first of all to do that I would like to inform that you must first do some setups like turning on GPU and then doing other settings like always optimize for quality and performance and you also have to do it for Forza Horizon 5 if you wants 60fps in 720p otherwise if its turned off then you'll get upset so must turn on GPU as its off by default so turn it on then enjoy so after turning on you are actually able to play 8K videos on YouTube without any lag so that's such an amazing thing because people sometimes are confused regarding will it give you 4K quality or not and here it's giving you 8K quality on YouTube but it is a thing to be noted like most of the content of YouTube is actually 1080p content especially all series and movies so obviously this 8K video streaming is good but not a reason for one should buy this so what's the reason?? Absolutely the performance which is outstanding though that doesn't mean we should ignore this 8K superiority as this shows the capability of this amazing tech and the graphic card RTX2050 have good fans so that's also good for keeping it little cool so not much heating problem and build quality is amazing and due to being aluminium while plugged in you may feel some slight shocks which is like a vibration so don't be worried at all its just ok as its back cover is of aluminium so don't Worry of it as no big shocks it just feels like a vibration so don't worry next thing is the battery backup after you turn it on to the performance mode then battery last upto almost 3 hours on slight usage if you do gaming you can see how fast it drains so don't do gaming while its not plugged in so overall this is all good and it may look suspicious as why there ain't any cons in this laptop so don't worry here are CONS:First of all and always note that this laptop is not for gaming if you do gaming then absolutely its not for you not at allIt doesn't come with MS office so those who use ms office a lot so please stay away from this because you'll have to pay extra money for MS office but the question does it worth it to purchase ms office? So the answer is depends upon how you wanna use like slight gaming, multimedia etc. Then ofcourse this is worth it and if not then no don't go for itNo free features 😭 you gotta buy everything so man!! That can make it costly if you use Adobe, MS office, and any other paid subscription app because no matter what just pay!! So again does it worth to be pay so much after purchasing it so that depends on you because you know what you want so here in this case you have to check though it works best and overall performance is good but does it require all that thing well upto you!!Perhaps for people who do other things especially study and believe this is actually for students because students do slight gaming and other things so for students nothing is better than this though profesinalist can also use because I can say its worth it as I've used because its very easy to use and everything so clean so just now upto youI just hope this long review could help someone",5.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Dont buy for Gaming. Only good for video editing or browsing.,"Acer Aspire 5 cons: 1) Not that fast2) Very low speaker sound3) Games run on 35-40 fps max thats all you get4) Nvidia Graphic card is only 15watts5) No usb type c slot6) No DVD writer ( you dont need it in 2023)7) Cannot add normal SSD or HDD8) Very high power consumption9) 4GB graphics memory insufficient to run even 2012 games (EG: GTA5 needs 6gb atleast for good qualilty., rest of the games post 2023 need atleast 12 GB graphics memory)10) Insufficient cooling vents. Only one vent on the right top of the laptop below the screen.11) Gets very hot not suitable to place on lap or it will burn your skin.Pros: 1) Decent Screen quality and size2) 3 usb slots( 2 on left and one on right) + Thunderbolt slot +lan cable slot + HDMI slot + 3.5mm headphone jack included3) Decent for video and audio editing4) Not made for hardcore gamers or graphic editing5) Battery is 1.3 hours backup6) HD webcam included7) Mouse trackpad is good and it has fingerprint reader on the left of trackpad8) Wifi 6E (Removable adapter inside the laptop)9) 256GB NVME SSD included. ( one additional slot for NVME ssd)10) 12th gen intel i5 cpu very good. 12 core cpu.11) 4 GB graphics memory NVIDIA with cuda cores.12) 16 Gb ram included very fast13) Backlight keyboard only white light14) Drivers readily available online on intel and Acer websites15) Supports bluetooth mics headphones all for online meetings even usb heaphones supported. But bluetooth mic should be of good quality.16) Runs hot during gaming.17) Medium weight laptop and a bit thick.18) Aluminium frame. Does leak a bit of current on the top of laptop when you touch it. It can be solved with proper earthing wire.19) Suggested to buy another keyboard and mouse so that you dont damage its keyboard inbuilt.20) Supports windows 11 home. Windows 11 pro can be bought on microsoft store if you want encryption of drives.(Bitlocker)21) 1080p resolution lcd screen.I think there are better laptops out there in this price range. I only bought this laptop for wifi 6E and backlight keyboard. Better get a touch screen LED type for battery savings and dont pay for windows 11 pro. If possible get a DOS laptop and purchase windows 10 home.For gaming i wont recommend, it only has 4gb ddr4 graphics memory which is too low in todays standards.The bios does not have fan speed or voltage control options.Booting speed is good. Boots under 5 seconds.",4.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Best product at this price range,Screen quality is good I like screen resolution.Keyboard is ok.Trackpad and finger unlock response is very good.Overall performance is good for multi tasking virtual machine using.Top metallic cover colour is attractive.ConsCamera shutter missingBattery backup is not much better.ConclusionIf you are looking a product on which you have to do multitasking then it is best product.,4.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Acer aspire 5 laptop,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     It's nice and good quality, simply it's worth of the product 💻😎",4.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Decent performance in all aspects,"This acer aspire 5 gaming laptop is good. It has good screen resolution. The fingerprint sensor is good. The elevated design, aluminum top cover, wifi 6, hdmi 2.1, ssd with upgradable options and thunderbolt 4 in this laptop were its special features. Rather than that battery backup can be improved. Totally, this laptop has decent look , performance and efficiency.",4.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Dont buy for Gaming !!! 8 Months usage Review,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     This lapotp is being advertised as a gaming laptop these days. I'd say it's not so, this is a Powerful Thin and Light laptop. Professionals go for it, Gamers AVOID IT!Okay why's that so, lemme explain the Cons of this for gaming: (I've upgraded my laptop to 16GB Gskill + 1.5TBs of SSD)TLDR: CPU THROTTLES AROUND 12-15W which drops the GPU Usage to 30-40% for any game due to CPU Bottleneck! Acer BIOS Power limits the CPU to 12W.1. The laptop Power adaptor is 90W, with dGPU rtx 2050 going upto 35W alone. This is a MaxQ version of the RTX 2050 which comes in newer budget gaming laptops.2. The GPU is not the issue for gaming here! Yes despite being 35W counterpart it's quite powerful as it's same Ampere based GPU 3050. RTX 3050 + 64Bit = RTX 2050.The real issue lie within the CPU power throttling!3. i5-1240P despite being much powerful CPU, goes upto 45W on inital full load giving awesome performance due to Intel SpeedStep technology, but short after few 10s seconds the CPU throttles around 12-15W TDP ONLY! THIS CAUSES THE CPU TO STUCK ONLY UPTO 0.9-1.1Ghz on full load! This makes any game shutter like hell after just few minutes of the gameplay!4. Thermals ain't a issue for performance! The Laptop has 2 fans which goes upto 6250RPM alone. I thought maybe due to temperature the CPU starts throttling but no even at 60°C temprature (tested with 5Fan cooling pads) the CPU is stuck for the same load. Investing it further in XTU, It's the Acer BIOS Power limit which can't be changed unless acer decides to do something for an Bios update.Coming to the positive part, as i brought it for mostly work purposes apart my office laptop (I'm a Developer) these features are hard to find in any laptop in the segment:1. 12Th gen CPU 12/16 + 4GB RTX 2050. This ensures Coding workload on multiple IDEs, Running Android Emulator is easy!2. Latest Technologies which make it super portable: Thunderbolt 4 coming with Power delivery, Now i charge this and my office laptop with same Type C 60W PD charger of my phone. So You can just take a normal 60W PD charger!3. Wifi 6E is a cheery on top!4. One extra Nvme slot is a plus point!Overall:4.5/5 : Thin and Light portable laptop.1.5/5: Gaming Laptop.",2.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Specs are good but the laptop is average,"The battery life sucks even when the rtx 2050 is not being used and is running on intel UHD graphics, the laptop doesnt have good speakers they are not very loud otherwise for budget buyers i would recommend buying it or rldr if you wanna do gaming go for something else this one is not good for gaming",3.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Laptop is good but definitely not for gamers,Totally desopointed with speaker'sBuild quality is quite impressiveDisplay is ok ok not up to the markOverall good product at this price range,4.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Audio,Audio of the laptop is too low. Rest of the things are good.,3.0,
"        Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg) - Flat 10% cashback on Amazon Pay ICICI Credit Card       ","54,990",4.0 out of 5 stars,,"{""B0B45RSRQL"":[""Gray"",""8 GB RAM"",""Gaming Laptop""],""B0BG3K2G7S"":[""Gray"",""8 GB RAM"",""Laptop + Acer 27\"" Gaming Monitor""],""B0B5KTSVTG"":[""Gray"",""16 GB RAM"",""Laptop""]}",B0B45RSRQL,Yes its worth it,"So its been 3 4 days since i got the laptop its like the one i wanted iam not a gamer but to try the power of laptop i try few games gta v no problem pugb no problem pugb mobile emulator no problem went nice ,, i like how it works nice and smooth display is ok for normal usage and battery last for like 2 hours not a issue for me cause it usually just sit on my desk ,, now its not for hard core games its ok for 1080p edition daily use and everything but not a hard core gamer",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Don’t think twice,"Amazing product, if you are looking for an upgrade for your existing gaming laptop nothing beats this config in price to performance.I bought the 3070ti version with AMD 6000 series CPU at a price of 1.25 lacs. After months of research I couldn’t justify going for a Intel CPU (which are generally expensive comparatively) or the 4060 GPU which has a lower class bus width (performance wise both will be almost same due to increased architecture efficiency). I suggest looking into DLSS Frame generation tech more in case you really want a 40 Class GPU.I have overall been satisfied with this product in about a month’s time that I have used it. Also, I would suggest removing all bloatware manually (or you can do a clean windows install like I did) but make sure to get the latest OMEN SDK from HPs website to ensure you can control important parameters for performance.",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Pretty good deal overall,"You get what you pay for, which is mainly the graphics card in this package. Lot of corners have been cut to provide this graphics card at this price, but after 4 months of usage and heavy gaming, I don't think anyone is going to complain if they bought it purely for gaming bang for buck. Yes speakers suck, yes screen wobbles, yes it doesn't look like it's worth 1.27 lakh, but the target customer will be content.Edit: For those worried about Amazon's support, rest assured there is no need for Amazon's support. Just go to your nearest official HP Care service centre and only there. This model has official warranty from HP in India. My screen had freezing issues and I got it replaced by HP at my home itself within a week.",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,After a week usage: Beast performance,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     This is well balanced for heavy work and gaming. The ryzen 7 processor with Nvidia RTX 4060 is a great combo and delivers above 80+ FPS in max resolution of 1920×1080 for Ultra setting (with DLSS and Ray Tracing-ultra on) in games like Assain Creed Valhalla, Shadow of the Tomb raider, Control, Watch Dogs 2. SSD has write speed of 700+MB/s (same ssd drive), 100%sRGB display. Great Thermals in performance mode. Graphics Switcher from Omen App and from Bios too. Ports at back side are awesome to clear the wire clutter. 16GB DDR5 5200Mhz is awesome. May seem a bit overpriced but its what you can expect from HP and Dell companies with good after sales service.",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Laptop is dead in just 2 days after purchase,"Bought this laptop during freedom sale, immediately after 2 days. Laptop not switching on in spite of full charge in laptop. And technician confirmed from Amazon end and submitted report to replace the product. But having said that Amazon confirmed there is no possibility to replace and now I'm talking to customer care to refund/return. On a whole very frustrating experience with Amazon because their policy and very poor seller quality.",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,"Unbelievable deal, Amazing device!","I had my eyes on a 3070ti laptop that cost more than 1.4L, and suddenly this laptop came up for sale. I was a bit intrigued about the ingenuity of the deal, however, as you can see, this laptop has it all and for a price of 98K after exchange, this is a steal!I'd like to share my experience with this device so far! The things I loved about this device are:- Amazing 165Hz panel, 1440p resolution, and crystal clear output. For me, it is the perfect resolution, as 1080p is just a bit low and 4k adds unnecessary pressure on the GPU, resulting in a waste of frames and power.- Powerful RTX 3070ti, that too with a max TGP of 150w. This is the solo feature that hooked me to this device. I mean with the TGP like this, you come so close to the max performance of its desktop variants.- Ryzen 7 6800h performs like a champ, both in speed and battery, due to its newer 6nm architecture.- I like OMEN gaming hub, the UI is clear, UX is friendly and I like that you can browse cool wallpapers directly through the app, yes I like to switch wallpapers, five times a day.Now, some of the things that not necessarily are bad for me, but could be for someone else:- Screen Shake is present, but not so aggressive as some YouTube reviews say it has.- The build could have been better, plastic is fine for me as this laptop is probably never going to leave my home desk, but a nice metal build would have been appreciated. But then the weight would have been more than 3.4 Kg, so it's fine what it is.If this comes for a sale! I'd suggest buying this device ASAP. or waiting for almost 6-8 months for the price drop of the newer 4000 series laptops, but, look for the TGP of those devices.",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Definitely best choice,After usage of 3 weeks I like the way it's performance on blender And it's Display quality is really awesome.The aspects i don't like it's fan sound on max mode.and had faced 4 times hectic hanging problems and only force shutdown on physical key is helped all those timesAnd  Audio is not too loud. Don't feel some fancy word about Bang & Olufsen Audio.its decent only.not too rich.,4.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,good deal with few downsides,"as everyone know screen wobbles a lot  but i never expected audio quality to be so bad,it has 0 bess but again considering the price point and specs it comes with, no complaint so far, btw air exhausts on sides are very small in area.",4.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Really a good deal,"I got it at when price was 1.14L.The build quality dosent have that much issues and overall its amazing deal at 1.14.The gpu is nvidia rtx 3070ti, it says in description that its MAX-Q but wait a bit ,, its not a max q. Its fully powered 3070ti (150 watts) and jn benchmarks its about 8-10% slower than legion 5i pro rtx 3070ti,,but but those laptops cost a heck lot , so as a price to performance it just nails it,, get a product with good specs and dont focus on brand guys ,this was my review , just choose a laptop according to your needs and after seeing unbiased content like jorrads tech ,, just beware moat indian laptop reviewers are not doing honest reviews so dont be fooled by their faces ,,,, so good luck to my fellow humans .....and this omen 16 i got is really a balanced deal, it has all the things necessariily that you need, even a 1tb ssd and also it has ddr5ram",5.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Gaming,For gamers one of best laptop,4.0,
"        HP Omen 16,AMD Ryzen 7 6800H,16.1 inch(40.9cm)QHD Gaming Laptop(16GB RAM/1TB SSD/NVIDIA GeForce RTX 3070ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 21/4Zone Backlit KB/B&O/Alexa/XBOX)16-n0123AX       ","1,26,990",4.6 out of 5 stars,,"{""B0CCVZP835"":[""GeForce RTX 4060""],""B0C2D1P9F8"":[""GeForce RTX 3070ti""]}",B0CCVZP835,Good laptop with decent battery life,I've played multiple games on this. All work well on Max settings.Decent battery life (4-5 hours).Only hinge is little wobbly,5.0,
"        Acer Nitro 5 12th Gen Intel Core i7-12650H Gaming Laptop (Windows 11 Home/16 GB/1TB SSD/NVIDIA GeForce RTX 3070Ti Graphics/165Hz) AN515-58 with 15.6 inch QHD IPS Display, Killer WiFi 6, RGB Keyboard       ","99,990",4.0 out of 5 stars,,"{""B0C5R13NGB"":[""Obsidian Black"",""16GB DDR4 | 1TB SSD"",""3070 Ti"",""Laptop""],""B09X1KS4D7"":[""Black"",""512GB SSD+1TB DD"",""3050Ti"",""Laptop""]}",B09X1KS4D7,Not that great,"Most folks have already covered this device in detail. Weak speakers, poor memory configuration choice, inability to upgrade without voiding warranty or submitting to extortion by Acer are the weakest bits. I'll add a few more. I also have an Asus Zephyrus G15 (6900HS+RTX3080) and an outgoing HP Victus (RTX 3050Ti), so I'll reference those two along the way.1. Thermal limit of GPU is reached very early, even earlier than CPU. This is especially a problem in GPU-bound workloads like Stable Diffusion. Almost every laptop is thermally constrained, but most of them try and keep the GPU well-cooled so throttling is usually  noticed only with CPU-intensive workloads. This GPU hits 87C and throttles at 110-120W if the ambient temperature is ~30C. When running in AC airflow, upto 150W is possible (the air from AC is typically cooler than the final ambient). In the maxed out mode nothing much changes except it runs noisier and cooler, but power limits remain similar. I have seen anomalous peaks to 200W, so the laptop has sufficient power budget, it's the cooling that is very poorly designed.As others have noted, CPU will go to thermal limit when GPU is stressed, even with minimal CPU load. It's due to cross-loading of the cooling solution, which is not allowing each component to run at optimal temperature. By contrast, the Asus Zephyrus G15/RTX 3080 I also have, runs the GPU and CPU to limit individually and cross-loaded heating is significantly less (though still present, obviously). That GPU has never hit thermal limit even in 30C room, and does burst to the 140W range, and runs long term at 120W no issues - in a chassis that is significantly smaller and lighter. The difference is in the metal budget for the Nitro, which is much lower to save cost. You wanna know why it's cheap? Because they undersized the cooling solution.2. Screen panel is very good. It's probably the exact same one as the one in the aforementioned G15, which is a good start. Unfortunately the factory ""calibration"" is not. My screen came with a strong green tint, which took some time to get rid of. The backlight is the bigger issue, it is spotty and weak in many areas, and stupid bright in others resulting in a very uneven image. There goes my consideration of buying an Acer monitor.3. The Acer warranty is void if you open the laptop for any reason whatsoever, even to upgrade parts that are considered user-replaceable and upgradeable. I have a friend who is disabled and unable to travel, and Acer confirmed to him that there is no way to access the internals without visiting the service center, regardless of the customer's physical status (obviously, he ended up not buying it, but I did). This is specific to India, in most regions the sticker they put on the screw hole is illegal. But this is India, so you're stuck as a consumer. It's a shame to have multiple SSD slots and a RAM configuration that throttles performance, and not be able to do anything about it. Needless to say this is the last Acer product I will be buying. Does not seem a consumer-centric company.4. The RAM configuration is egregious. 16GB is indeed enough for this laptop. The Acer apps have a very small footprint and memory usage is just about 4GB (the G15 uses close to 6GB with the default setup including Asus bloatware). Unfortunately a single stick is what you get, and that absolutely kills the laptop when you want to do something memory-intensive. Just loading up large files (like a SD checkpoint or a large 3D file) from disk into the GPU slow this thing down to the point of being unusable. Gaming is not an issue for the most part, because the laptop is thermally constrained at all times anyway and also restricted by the pathetic memory bandwidth. Want to start your small business? Don't get this thing. It will slow you down.5. The fans are LOUD. They also have a very annoying high-pitched whine at about 8KHz, which pierces my ears when the laptop is in front of me. You would think it's coil whine, but it's not. If I max the fans manually with zero CPU/GPU load, I get this shrill wail that physically hurts. And they're loud, like 60dB+ loud. Louder than the speakers, which are for some reason present on this laptop. It doesn't need speakers, it needs an intervention.6. The keyboard. OMG the keyboard. It is spongy, cramped, the numpad is a format unknown to man and the keys have no feel and no feedback. Not expecting something great, but the HP Victus I have has a significantly better keyboard. The only positive of the Acer is that the keys are translucent and not transparent like the G15, so it's possible to use it without needing to switch on some glitzy lighting.7. The battery. Not the battery life, that I knew was not going to be great, but the wear. It had 0% wear when I got it, and after about 10 power cycles it's up to 3% wear. Literally degrading before my eyes. The G15 is worse, after <1 year it's at 7% and the Victus is much better, close to 2 years in and 0%. I don't think Acer (or Asus) have their A-game down on battery and power management. At least Asus took 4 months to get to 3%.Eventually, I decided to dock the laptop instead of using it as a portable unit. It is unusable as a unit to move around with, and use as a laptop (in front of me). There are a few good things - the deck stays cool for the most part, the Acer software is good, and the CPU is reasonably competent if you are not using it as a workstation. There are plenty of upgrade options (thumbs up), but all of them are pointless because you can't upgrade them yourself (thumbs down).Overall, there are just too many issues with the device for me to recommend it. The fact it's cheap does not surprise me. After using it for a week or so, I'd say it is worth probably less than I paid for it. The GPU is a rubber stamp. In actual use in typical environments, it is nowhere close to its potential due to thermal issues and single-channel memory. And that is really the only standout feature. I don't think that it's sufficient, not with the cooling they have on it.",3.0,
